2,0.42860498674452163,0.15510686238606772,56.34986933072408
3,0.44568609684888755,0.12173763910929362,35.39432009061178
4,0.4484378670425182,0.11251099904378255,25.918004989624023
5,0.441222859827511,0.10415927569071452,18.55155126253764
6,0.45360582569884894,0.10018229484558105,15.991145928700766
7,0.44521628242558475,0.09763987859090169,13.950787623723349
8,0.44907547233128625,0.09589878718058269,12.05070193608602
9,0.4493103795429377,0.09305493036905925,10.18550173441569
10,0.45759924829692267,0.09321777025858562,9.52435294787089
11,0.45045135742810166,0.09313186009724934,8.289333899815878
12,0.4804188060002013,0.09113653500874837,8.391354242960611
13,0.4653511862814188,0.09015059471130371,6.826073408126831
14,0.4753515218631497,0.09082237879435222,5.8809895515441895
15,0.47015000503372595,0.08894801139831543,5.200397650400798
16,0.47907647907647916,0.0892797311147054,4.972241242726644
17,0.4549481526225712,0.08928378423055013,5.113513469696045
18,0.4733715896506594,0.08722480138142903,4.191010316212972
19,0.4756535454209873,0.08729243278503418,4.417222420374553
20,0.46870700359072454,0.08843056360880534,4.140220483144124
21,0.4814255511929931,0.08864990870157878,4.158231496810913
22,0.4763582670559415,0.08887585004170735,3.7767139275868735
23,0.48166045840464444,0.08590149879455566,3.160451094309489
24,0.48323769254001814,0.08638199170430501,3.0864800612131753
25,0.4813919930199,0.08780956268310547,3.3016517162323
26,0.47642538340212764,0.08664806683858235,3.2732216517130532
27,0.48189536561629587,0.08688577016194661,3.1299713452657065
28,0.4819624819624819,0.08819699287414551,3.305720488230387
29,0.48239873821269175,0.08815042177836101,3.2771002451578775
30,0.48223094734722644,0.08481709162394206,2.922142267227173
31,0.48323769254001814,0.08486072222391765,2.55426295598348
32,0.4815597838853653,0.08496491114298503,2.547607739766439
33,0.4711231920534246,0.08536346753438313,2.746457497278849
34,0.4769958723447096,0.08551335334777832,2.5522607962290444
35,0.48273431994362226,0.08593130111694336,2.7071526845296225
36,0.4763582670559415,0.08618569374084473,2.519918998082479
37,0.48323769254001814,0.0863196849822998,2.5827383995056152
38,0.48266720359743615,0.08681265513102214,2.5451183319091797
39,0.46481425551192995,0.08686717351277669,2.5502708752950034
40,0.4763582670559415,0.0863799254099528,2.5689078172047934
41,0.47122386657270376,0.08668049176534016,2.6453612645467124
42,0.48374106513641396,0.08663153648376465,2.5459559758504233
43,0.48374106513641396,0.08679803212483723,2.5443526903788247
44,0.48374106513641396,0.0872954527537028,2.5407302379608154
45,0.48323769254001814,0.0839703877766927,2.095957120259603
46,0.48323769254001814,0.08417812983194987,2.128828525543213
47,0.48323769254001814,0.08415945370992024,1.9864417711893718
48,0.48374106513641396,0.08438301086425781,2.003389040629069
49,0.48374106513641396,0.08436354001363118,2.0050206184387207
50,0.48374106513641396,0.0838162899017334,1.9938873449961345
51,0.48374106513641396,0.08455133438110352,1.9983533223470051
52,0.48323769254001814,0.08484911918640137,2.132222890853882
53,0.483170576193832,0.08449331919352214,2.010974327723185
54,0.4824658545588778,0.08515127499898274,2.002244313557943
55,0.48323769254001814,0.08489425977071126,2.0881064732869468
56,0.48323769254001814,0.08494098981221516,2.1118315855662027
57,0.48374106513641396,0.0850221316019694,2.0118230183919272
58,0.48374106513641396,0.084868590037028,2.0049054622650146
59,0.48374106513641396,0.08526094754536946,1.9910557270050049
60,0.4774321285949193,0.08558408419291179,2.0034247239430747
61,0.48374106513641396,0.08518560727437337,1.9941200415293376
62,0.48374106513641396,0.08517726262410481,2.020432790120443
63,0.48374106513641396,0.08546161651611328,1.9938619136810303
64,0.48374106513641396,0.08552797635396321,2.022890249888102
2
1
1
1
1
4
1
1
4
1
4
1
4
2
1
1
2
1
2
2
1
4
2
2
2
4
1
1
1
1
4
1
2
1
2
1
1
1
2
2
4
2
1
4
4
4
2
4
4
1
1
2
2
1
1
2
2
1
2
2
4
4
1
2
4
2
4
2
1
2
2
4
1
1
2
2
2
1
4
1
2
4
1
1
4
4
1
1
4
1
1
4
4
2
1
2
1
1
2
2
2
2
4
2
4
4
1
1
1
2
2
2
1
4
1
2
4
1
2
2
1
1
2
4
4
2
2
2
4
2
1
4
1
1
1
1
1
2
2
1
1
1
1
1
4
2
2
2
2
4
4
1
4
1
2
1
4
1
2
2
2
2
1
2
2
2
4
1
2
1
2
1
2
1
1
4
1
1
1
2
1
1
1
1
2
1
2
2
2
4
1
4
1
1
4
2
2
4
1
2
2
2
4
1
2
4
2
2
4
2
1
2
4
2
2
4
1
2
1
1
4
1
1
2
2
1
2
1
1
2
2
1
2
2
2
2
1
4
2
2
4
2
2
1
2
1
4
2
1
4
4
4
1
2
2
2
1
2
1
4
4
2
1
2
2
1
4
2
4
1
2
4
1
2
4
2
4
1
4
2
4
2
1
2
1
4
2
4
4
2
4
2
1
2
2
2
2
1
4
1
1
1
2
2
4
2
2
4
4
4
4
2
2
4
4
2
4
1
1
1
2
4
2
1
2
2
1
2
1
1
2
1
1
4
4
2
1
2
2
2
4
2
2
4
1
2
2
2
1
1
1
1
2
1
1
1
2
4
2
2
2
2
4
2
1
1
2
2
1
4
1
4
4
4
2
2
1
1
1
1
1
2
1
2
2
2
2
4
4
1
4
2
2
1
4
2
1
2
1
1
2
1
2
1
4
1
4
4
2
2
1
1
4
2
2
4
4
2
2
2
2
2
1
1
1
1
1
2
4
1
2
2
4
4
1
1
1
1
1
2
4
4
1
1
4
2
1
1
2
2
1
4
1
2
2
1
4
1
2
2
4
1
1
4
1
4
2
4
1
2
4
1
2
2
1
4
2
1
4
4
2
2
2
1
1
4
1
2
1
1
2
1
2
1
2
1
4
1
2
1
2
4
2
2
4
4
4
1
1
4
4
1
1
2
1
1
4
1
1
2
2
1
2
1
1
2
2
2
1
4
2
1
2
2
2
4
1
4
2
1
4
2
2
4
2
4
1
2
1
1
1
1
1
2
1
4
2
2
4
2
1
4
4
1
1
1
4
4
2
2
1
2
1
1
2
1
4
1
1
1
1
1
2
2
1
4
4
1
2
1
2
2
2
4
4
4
4
1
2
2
4
1
2
1
1
1
2
4
2
4
1
2
2
2
2
2
1
2
1
1
4
2
1
1
2
1
1
4
1
1
4
1
2
1
1
2
2
4
4
1
2
2
1
2
2
1
2
4
1
1
2
4
2
1
1
2
1
2
1
1
4
2
1
2
1
2
2
1
1
1
2
1
2
4
1
1
2
4
1
1
4
1
1
1
4
2
2
1
1
1
4
1
1
4
2
1
1
1
2
1
4
2
4
1
2
2
2
1
1
1
1
2
2
2
4
1
2
2
1
2
2
4
1
1
2
1
2
4
1
4
4
4
2
1
1
2
4
1
1
1
1
1
4
2
1
1
2
2
1
2
2
4
2
2
1
1
4
1
1
1
2
4
2
1
4
2
1
1
1
1
2
1
1
2
1
4
1
2
1
1
1
4
4
1
2
2
4
1
2
1
2
1
4
4
1
4
4
1
2
4
2
2
1
1
2
2
4
2
1
2
4
1
2
1
1
1
1
2
1
2
2
2
4
1
2
2
2
1
1
4
4
1
4
2
4
4
1
4
4
1
2
1
4
1
1
1
2
2
4
1
1
1
2
2
2
1
2
2
2
1
2
2
2
1
1
1
1
2
2
1
1
4
1
2
2
1
1
2
4
2
4
4
1
4
1
2
1
4
1
2
2
2
1
2
1
1
4
1
1
1
4
2
4
4
4
2
1
4
1
1
2
2
4
4
2
2
1
1
1
2
1
4
1
1
1
4
2
2
4
1
4
1
1
2
1
1
4
1
1
1
1
1
4
2
2
2
1
1
2
1
1
2
1
1
1
2
1
1
1
2
2
4
4
1
1
2
2
2
1
1
2
2
2
2
2
2
2
1
4
2
2
1
1
1
1
1
4
4
4
1
2
4
1
1
4
4
4
1
4
4
1
4
2
4
4
4
2
2
4
2
1
2
1
2
1
4
4
4
2
1
4
1
1
2
1
4
2
2
2
1
1
2
1
4
4
2
1
2
1
2
2
1
2
4
4
2
4
1
4
1
1
1
1
1
2
1
4
1
2
1
2
1
2
2
1
4
4
2
1
4
4
4
4
4
2
2
2
4
2
1
1
4
1
4
4
4
1
2
4
4
1
1
2
1
1
1
2
1
1
1
1
1
1
4
4
1
1
1
2
2
1
2
1
2
2
2
1
4
2
1
4
2
2
4
2
4
4
1
4
4
4
1
2
2
1
1
1
1
2
1
1
4
2
1
2
1
4
1
2
4
1
4
2
2
1
2
4
2
1
4
2
4
2
2
1
4
1
4
2
2
2
2
4
1
2
2
1
2
1
2
1
2
2
2
4
2
1
2
2
2
4
4
2
2
4
4
1
4
1
4
4
2
1
4
1
2
4
1
2
1
4
1
1
1
2
2
2
2
1
1
2
1
1
1
1
2
4
1
2
1
2
4
2
2
1
4
4
1
2
2
1
2
1
4
1
2
2
2
4
2
1
2
2
1
2
4
2
2
4
2
2
2
1
1
1
4
1
4
4
1
4
1
2
2
1
1
1
4
2
1
2
1
2
2
4
1
2
2
2
2
1
4
1
4
2
4
4
2
2
1
4
2
4
1
4
1
2
1
4
2
2
2
1
4
2
2
2
1
1
4
1
4
1
2
1
1
1
1
1
4
1
2
2
2
4
2
1
1
4
1
1
2
1
1
2
2
1
4
2
4
2
1
2
1
1
4
2
2
1
1
2
1
1
4
1
4
1
4
2
2
4
4
1
1
2
1
1
2
1
1
2
2
4
4
1
1
4
2
4
4
2
1
2
1
2
1
1
4
1
2
1
2
1
1
2
4
2
2
2
1
1
1
1
2
2
2
2
2
1
1
1
4
2
2
2
2
1
1
1
1
2
2
2
4
2
1
2
1
4
1
1
2
1
4
2
1
2
2
1
4
2
2
4
4
1
4
1
2
2
2
4
4
1
2
1
1
1
1
1
4
2
2
1
4
2
2
2
2
1
1
1
2
4
1
4
2
4
4
4
1
2
4
1
1
1
1
2
2
1
2
2
2
1
2
4
1
2
2
1
1
4
1
1
2
1
2
2
1
2
4
1
1
2
4
4
1
1
1
1
1
1
1
2
1
2
1
2
1
2
2
1
2
4
1
1
1
1
1
1
4
2
4
1
4
2
1
4
2
1
1
2
1
2
1
2
1
1
1
2
2
2
4
4
2
1
4
1
2
2
1
2
4
2
1
1
1
2
1
2
4
4
1
4
1
2
2
1
1
1
1
2
1
2
1
1
1
2
1
1
1
2
2
1
2
2
4
2
2
1
2
1
2
1
2
2
2
1
2
2
1
2
1
4
2
4
1
4
2
4
4
2
2
2
4
1
2
1
1
2
1
1
4
1
2
1
1
4
4
1
2
1
1
1
2
2
2
4
1
2
4
1
2
1
4
4
1
2
2
4
2
1
1
2
1
1
1
1
2
2
1
2
2
2
2
1
2
4
1
2
4
1
1
1
4
1
2
1
4
2
4
1
1
2
2
4
4
2
2
4
2
2
4
1
2
1
1
2
2
4
1
1
2
2
2
4
1
2
2
2
2
2
1
2
1
1
4
2
4
4
1
2
1
1
4
1
1
1
2
2
2
4
2
1
1
2
1
4
1
2
2
1
1
2
2
4
1
1
4
2
1
4
1
1
4
1
1
2
1
1
1
1
1
2
2
2
2
2
1
1
1
2
1
1
2
4
4
1
1
2
2
2
2
4
2
1
4
1
2
2
1
4
4
4
4
2
1
2
1
4
1
4
4
4
2
2
4
2
1
2
2
1
2
2
2
2
2
2
2
4
1
1
2
2
1
1
2
2
2
1
1
4
1
1
2
1
2
4
1
1
1
1
2
1
2
2
1
1
2
1
1
4
1
4
2
1
2
2
2
1
1
1
2
4
1
2
1
1
1
2
2
1
2
2
4
2
4
1
2
1
1
1
2
4
2
4
1
1
2
2
1
2
4
1
4
2
1
1
4
2
2
1
4
2
2
1
2
1
2
4
2
2
1
1
1
4
2
2
2
2
2
2
2
2
1
1
1
1
2
2
1
4
1
4
4
1
2
1
2
2
1
1
1
1
4
1
2
2
1
4
1
1
1
2
2
4
2
1
1
2
2
2
4
1
2
1
1
1
1
4
4
4
4
1
2
2
1
2
1
1
1
1
1
1
4
4
2
2
2
2
1
1
1
2
4
1
2
1
4
1
1
1
2
2
2
1
1
1
2
1
1
2
1
2
2
2
4
1
1
2
1
2
4
2
1
2
2
2
1
2
2
1
2
4
1
1
2
1
1
1
2
2
2
4
1
4
2
1
1
2
4
1
2
1
1
1
4
1
4
4
2
1
1
2
1
4
4
1
1
2
4
1
2
2
1
1
2
2
1
4
1
1
4
4
2
2
1
1
2
2
2
2
2
4
1
2
1
4
4
2
1
2
2
4
1
4
1
2
2
4
2
1
2
2
1
4
1
1
1
2
2
1
2
2
2
1
1
2
4
2
2
1
4
1
4
1
4
2
1
2
1
1
4
1
2
1
2
2
2
2
4
1
1
4
1
1
2
1
1
2
4
4
2
1
4
4
1
4
1
2
1
2
1
2
1
2
1
1
1
1
2
2
1
4
1
4
2
4
1
4
2
2
1
4
1
2
1
2
4
1
1
2
1
1
1
1
4
4
1
1
4
2
1
4
2
1
1
2
1
1
2
2
2
4
1
1
4
4
1
4
1
4
4
1
4
4
2
2
4
2
1
1
2
1
1
2
2
2
4
2
2
1
2
2
4
1
2
1
4
1
4
1
4
1
4
1
2
1
1
4
2
2
1
4
2
1
4
1
2
1
1
1
2
2
2
1
2
4
1
4
1
2
2
2
2
2
2
2
1
1
4
1
1
1
2
1
2
4
1
4
4
2
2
2
2
2
2
1
2
1
1
2
2
1
4
2
2
1
4
2
4
4
4
4
4
4
1
1
2
4
2
1
1
1
1
4
2
1
1
1
2
1
2
1
2
2
2
1
4
4
2
1
2
2
2
2
1
4
2
1
4
4
1
2
1
1
1
2
1
2
1
1
2
2
1
2
4
2
1
4
1
4
4
1
2
2
2
2
1
1
1
2
2
4
1
1
1
4
2
2
2
1
2
4
4
2
4
4
1
1
1
4
1
2
1
2
4
2
1
2
1
2
1
4
2
2
1
2
2
4
1
1
4
2
1
1
1
2
4
2
2
1
1
1
1
4
1
4
2
2
4
1
2
2
4
2
2
2
1
2
2
1
1
2
1
1
4
2
1
2
1
2
2
4
1
4
1
1
1
2
4
1
2
1
1
4
1
2
4
1
2
1
2
1
1
1
1
4
1
2
2
2
2
1
1
2
4
1
2
1
1
2
1
1
4
2
2
1
1
1
1
1
1
4
1
2
1
2
2
1
2
1
2
2
4
2
2
1
2
2
1
1
2
1
2
1
1
1
2
4
4
4
1
2
4
1
4
4
4
4
1
2
4
1
4
4
1
1
1
1
2
4
2
1
2
1
1
2
2
2
4
4
1
1
1
1
2
2
2
1
1
4
1
2
2
1
1
1
1
4
2
2
1
1
2
4
2
4
2
1
4
2
2
2
4
2
1
4
2
2
2
4
4
4
1
2
1
2
2
4
2
2
4
1
1
2
1
1
4
2
2
1
4
1
1
2
1
2
2
1
1
4
4
1
1
2
1
1
2
1
1
4
2
4
2
1
4
2
2
1
4
1
2
2
1
1
1
1
1
1
2
1
4
1
1
4
1
2
4
1
2
4
2
1
1
1
4
4
1
1
2
2
2
1
2
4
4
4
4
2
2
1
4
2
1
2
2
2
1
1
1
1
1
2
1
4
1
1
1
4
1
1
1
2
1
2
2
4
1
1
1
2
1
2
1
2
1
2
1
1
4
2
2
4
2
2
1
4
1
1
4
1
2
2
2
1
1
1
2
2
2
1
1
1
4
2
4
1
1
4
4
1
2
4
4
2
1
4
2
2
1
1
4
2
2
4
4
1
2
1
2
1
2
1
4
4
2
2
2
1
1
1
2
1
4
4
2
1
2
2
2
4
1
2
2
2
2
1
1
2
4
1
1
1
1
2
4
2
2
4
2
1
2
1
4
2
1
1
4
2
2
2
2
1
1
2
1
2
2
1
1
1
4
2
2
2
2
2
2
2
2
2
2
1
2
2
1
1
4
1
2
1
4
1
2
2
2
2
4
4
1
1
2
2
1
2
4
4
4
2
2
1
1
4
2
4
1
2
1
1
2
1
1
4
2
1
4
2
1
4
1
4
2
1
2
1
1
2
4
1
2
4
1
1
4
4
2
1
1
1
4
2
2
1
2
4
4
2
2
4
2
4
1
2
1
1
2
4
1
2
1
4
2
2
1
1
2
1
2
1
2
4
2
1
1
2
2
1
2
2
2
2
1
2
4
2
2
1
2
4
1
1
1
2
2
2
1
2
1
1
4
1
4
2
2
4
2
4
2
2
2
1
2
4
2
1
1
2
2
4
1
4
1
4
1
1
2
4
4
1
1
2
1
1
2
2
2
4
1
1
2
2
2
1
4
1
2
2
1
1
2
1
2
4
2
4
1
2
2
2
1
1
2
1
4
2
2
2
1
4
2
2
2
4
2
2
1
1
4
2
4
4
2
1
4
2
1
1
4
2
2
2
1
4
2
2
4
1
1
1
4
1
2
4
2
4
1
4
1
1
4
1
2
4
2
4
2
2
2
4
2
1
4
1
1
1
2
1
1
2
4
1
1
2
2
4
4
2
1
1
4
1
2
2
2
4
1
2
4
1
4
4
1
4
1
2
2
1
4
2
1
1
4
2
2
4
1
4
2
4
2
4
1
4
1
1
2
2
1
1
2
4
2
2
4
2
1
2
2
4
2
4
2
2
2
2
1
2
2
2
2
1
1
2
1
2
4
2
2
2
2
1
2
4
2
2
4
1
1
2
1
1
1
1
2
4
1
4
1
2
1
1
2
1
4
2
1
4
4
4
1
2
1
1
1
2
1
2
4
1
1
2
1
2
4
1
1
2
2
2
4
1
4
1
1
2
2
1
1
1
1
2
1
4
1
1
2
2
1
4
1
4
2
1
1
1
2
4
1
4
1
2
1
1
2
4
2
4
4
4
1
2
2
2
4
2
1
2
1
2
1
1
1
1
1
2
1
2
4
1
2
1
2
1
2
4
1
1
1
1
2
4
1
4
4
2
2
1
2
2
1
2
4
2
4
2
2
1
2
1
2
4
4
2
1
2
1
2
1
2
2
2
2
2
1
1
2
4
4
1
1
1
4
2
1
1
2
4
1
1
1
2
2
2
4
1
4
2
1
2
1
1
1
2
1
2
2
1
4
4
1
4
2
4
2
1
4
1
4
2
4
2
1
1
1
2
2
1
2
2
2
2
1
4
4
1
2
1
1
4
2
1
2
2
1
2
4
1
1
1
2
4
1
4
4
1
2
1
1
1
4
1
1
2
2
2
1
2
1
1
1
4
1
4
2
1
